timestamp,session_id,categoria_busqueda,posicion,posicion_global,nombre_completo,url,precio_eur,precio_original,descuento,bodega,region,año,rating,num_reviews,categoria_calidad,tipo_vino,disponibilidad,archivo_origen,nombre_vino,pagina,posicion_pagina
2025-07-16 10:29:33,20250716_102933,,17.0,,,https://www.vivino.com/vina-zorzal-la-peli/w/8784103?year=2022&price_id=36953388,34.9,,,Viña,España,2022.0,4.17,171.0,,,,vivino_historico_completo.csv,"Viña ZorzalLa Peli 2022Navarra, España  4,171 valoraciones34,90 €",,
2025-07-16 10:29:33,20250716_102933,,18.0,,,https://www.vivino.com/cervoles-garnatxa-de-cervoles-vinyes-altes-de-les-garrigues/w/4547042?year=2022&price_id=34401899,17.15,,,CérvolesGarnatxa,España,2022.0,4.123,1232.0,Good Value,,,vivino_historico_completo.csv,"CérvolesGarnatxa de Cérvoles Vinyes Altes de Les Garrigues 2022Costers del Segre, EspañaGood Value4,1232 valoraciones17,15 €",,
2025-07-16 10:29:33,20250716_102933,,19.0,,,https://www.vivino.com/valquejigoso-carpetano-garnacha/w/11316262?year=2019&price_id=31843204,14.95,,,ValquejigosoCarpetano,España,2019.0,4.114,1147.0,Great Value,,,vivino_historico_completo.csv,"ValquejigosoCarpetano Garnacha 2019Madrid, EspañaGreat Value4,1147 valoraciones14,95 €",,
2025-07-16 10:29:33,20250716_102933,,20.0,,,https://www.vivino.com/el-reventon-la-reina/w/12148142?year=2023&price_id=38750047,33.0,,,,España,2023.0,4.111,1119.0,,,,vivino_historico_completo.csv,"El ReventónLa Reina 2023Madrid, España4,1119 valoraciones33 €",,
2025-07-16 10:29:33,20250716_102933,,21.0,,,https://www.vivino.com/borsao-bodegas-tres-picos-garnacha/w/35374?year=2022&price_id=38974679,13.35,,,Borsao,España,2022.0,4.17,172.0,Great Value,,,vivino_historico_completo.csv,"Borsao BodegasTres Picos Garnacha 2022Campo de Borja, EspañaGreat Value4,172 valoraciones13,35 €",,
2025-07-16 10:29:33,20250716_102933,,22.0,,,https://www.vivino.com/frontonio-supersonico-garnacha/w/4968370?year=2021&price_id=36112974,27.15,,,Bodegas,España,2021.0,4.19,196.0,Good Value,,,vivino_historico_completo.csv,"Bodegas FrontonioSupersónico Garnacha 2021Valdejalón, EspañaGood Value4,196 valoraciones27,15 €",,
2025-07-16 10:29:33,20250716_102933,,23.0,,,https://www.vivino.com/herencia-altes-la-xalamera-terra-alta/w/6170276?year=2019&price_id=36324678,29.9,,,Herència,España,2019.0,4.15,153.0,Good Value,,,vivino_historico_completo.csv,"Herència AltésLa Xalamera 2019Terra Alta, EspañaGood Value4,153 valoraciones29,90 €",,
2025-07-16 10:29:33,20250716_102933,,24.0,,,https://www.vivino.com/aseginolaza-leunda-cuvee-las-santas/w/9648325?year=2022&price_id=37563720,22.35,,,Aseginolaza,España,2022.0,4.112,1128.0,Good Value,,,vivino_historico_completo.csv,"Aseginolaza & LeundaCuvée Las Santas 2022Navarra, EspañaGood Value4,1128 valoraciones22,35 €",,
2025-07-16 12:00:40,20250716_120040,,1.0,,,https://www.vivino.com/vinas-del-vero-secastilla/w/1158235?year=2016&price_id=25421069,33.9,,,Viñas,España,2016.0,4.15,151.0,Cosecha más antigua,,,vivino_historico_completo.csv,"Viñas del VeroSecastilla 2016Somontano, EspañaCosecha más antigua disponible4,151 valoraciones33,90 €",,
2025-07-16 12:00:40,20250716_120040,,2.0,,,https://www.vivino.com/altavins-vinerel-les-garnatxa-peluda/w/11471752?year=2023&price_id=39308500,22.25,,,AltavinsVinerel.Les,España,2023.0,4.14,146.0,Good Value,,,vivino_historico_completo.csv,"AltavinsVinerel.Les Garnatxa Peluda 2023Terra Alta, EspañaGood Value4,146 valoraciones22,25 €",,
2025-07-16 12:00:40,20250716_120040,,3.0,,,https://www.vivino.com/cuevas-de-arom-os-cantals/w/5796944?year=2021&price_id=34502822,42.21,,,Cuevas,España,2021.0,4.142,1427.0,Good Value,,,vivino_historico_completo.csv,"Cuevas de AromOS Cantals 2021Campo de Borja, EspañaGood Value4,1427 valoraciones42,21 €",,
2025-07-16 12:00:40,20250716_120040,,4.0,,,https://www.vivino.com/soto-y-manrique-alto-de-la-estrella/w/9110384?year=2021&price_id=38500087,32.0,,,Soto,España,2021.0,4.111,1118.0,,,,vivino_historico_completo.csv,"Soto y ManriqueAlto de la Estrella 2021Castilla y León, España4,1118 valoraciones32 €",,
2025-07-16 12:00:40,20250716_120040,,5.0,,,https://www.vivino.com/bodegas-ateca-atteca-garnacha-old-vines/w/1183710?year=2020&price_id=38449392,14.46,,,Bodegas,España,2020.0,4.16,1608.0,Great Value,,,vivino_historico_completo.csv,"Bodegas AtecaAtteca Garnacha (Old Vines) 2020Calatayud, EspañaGreat Value4,1608 valoraciones14,46 €",,
2025-07-16 12:00:40,20250716_120040,,6.0,,,https://www.vivino.com/bodegas-paco-mulero-garnacha/w/8995715?year=2021&price_id=35422551,10.9,,,Bodegas,España,2021.0,4.19,191.0,Great Value,,,vivino_historico_completo.csv,"Bodegas Paco MuleroGarnacha 2021Calatayud, EspañaGreat Value4,191 valoraciones10,90 €",,
2025-07-16 12:00:40,20250716_120040,,7.0,,,https://www.vivino.com/breca-garnacha-calatayud/w/1370945?year=2021&price_id=38561559,14.1,,,BrecaGarnacha,España,2021.0,4.18,182.0,Great Value,,,vivino_historico_completo.csv,"BrecaGarnacha 2021Calatayud, EspañaGreat Value4,182 valoraciones14,10 €",,
2025-07-16 12:00:40,20250716_120040,,8.0,,,https://www.vivino.com/vinyes-tortuga-hunky-dory/w/7450443?year=2019&price_id=33825942,43.95,,,Vinyes,España,2019.0,4.18,188.0,Good Value,,,vivino_historico_completo.csv,"Vinyes TortugaHunky Dory 2019Cataluña, EspañaGood Value4,188 valoraciones43,95 €",,
2025-07-16 12:00:40,20250716_120040,,9.0,,,https://www.vivino.com/particular-es-garnacha-vinas-centenarias/w/2338003?year=2022&price_id=38799328,14.8,,,ParticularGarnacha,España,2022.0,4.1254,12548.0,Great Value,,,vivino_historico_completo.csv,"ParticularGarnacha Viñas Centenarias 2022Cariñena, EspañaGreat Value4,12548 valoraciones14,80 €",,
2025-07-16 12:00:40,20250716_120040,,10.0,,,https://www.vivino.com/gil-pejenaute-tabuca/w/10428248?year=2023&price_id=39171060,20.5,,,,España,2023.0,4.131,1318.0,Great Value,,,vivino_historico_completo.csv,"Gil PejenauteTabuca 2023Campo de Borja, EspañaGreat Value4,1318 valoraciones20,50 €",,
2025-07-16 12:00:40,20250716_120040,,11.0,,,https://www.vivino.com/terra-remota-camino/w/1222476?year=2021&price_id=38859603,38.8,,,Terra,España,2021.0,4.114,1147.0,,,,vivino_historico_completo.csv,"Terra RemotaCamino 2021Empordà, España  4,1147 valoraciones38,80 €",,
2025-07-16 12:00:40,20250716_120040,,12.0,,,https://www.vivino.com/vinos-divertidos-camino-a-pardos-garnacha-vinas-viejas-80-old-vines/w/9894859?year=2022&price_id=39306606,12.9,,,Vinos,España,2022.0,4.138,1384.0,Great Value,,,vivino_historico_completo.csv,"Vinos DivertidosCamino A Pardos Garnacha Viñas Viejas 80 Old Vines 2022Calatayud, EspañaGreat Value4,1384 valoraciones12,90 €",,
2025-07-16 12:00:40,20250716_120040,,13.0,,,https://www.vivino.com/pagos-del-moncayo-prados-coleccion-garnacha/w/5409799?year=2021&price_id=34084953,14.9,,,Pagos,España,2021.0,4.118,1181.0,Great Value,,,vivino_historico_completo.csv,"Pagos del MoncayoPrados Colección Garnacha 2021Campo de Borja, EspañaGreat Value4,1181 valoraciones14,90 €",,
2025-07-16 12:00:40,20250716_120040,,14.0,,,https://www.vivino.com/carlos-ruben-antonio-antonia/w/7256945?year=2017&price_id=27201047,24.95,,,Carlos,España,2017.0,4.15,158.0,Good Value,,,vivino_historico_completo.csv,"Carlos RubenAntonio Antonia 2017Aragón, EspañaGood Value4,158 valoraciones24,95 €",,
2025-07-16 12:00:40,20250716_120040,,15.0,,,https://www.vivino.com/proyecto-garnachas-de-espana-la-garnacha-perdida/w/5296470?year=2019&price_id=27445400,22.75,,,Proyecto,España,2019.0,4.133,1333.0,Good Value,,,vivino_historico_completo.csv,"Proyecto Garnachas de EspañaLa Garnacha Perdida 2019Aragón, EspañaGood Value4,1333 valoraciones22,75 €",,
2025-07-16 12:00:40,20250716_120040,,16.0,,,https://www.vivino.com/telmo-rodriguez-pegaso-barrancos-de-pizarra/w/1179898?year=2020&price_id=34283314,39.93,,,Telmo,España,2020.0,4.15,158.0,,,,vivino_historico_completo.csv,"Telmo RodriguezPegaso Barrancos de Pizarra 2020Castilla y León, España4,158 valoraciones39,93 €",,
2025-07-16 12:00:40,20250716_120040,,17.0,,,https://www.vivino.com/vina-zorzal-la-peli/w/8784103?year=2022&price_id=36953388,34.9,,,Viña,España,2022.0,4.17,171.0,,,,vivino_historico_completo.csv,"Viña ZorzalLa Peli 2022Navarra, España  4,171 valoraciones34,90 €",,
2025-07-16 12:00:40,20250716_120040,,18.0,,,https://www.vivino.com/cervoles-garnatxa-de-cervoles-vinyes-altes-de-les-garrigues/w/4547042?year=2022&price_id=34401899,17.15,,,CérvolesGarnatxa,España,2022.0,4.123,1232.0,Good Value,,,vivino_historico_completo.csv,"CérvolesGarnatxa de Cérvoles Vinyes Altes de Les Garrigues 2022Costers del Segre, EspañaGood Value4,1232 valoraciones17,15 €",,
2025-07-16 12:00:40,20250716_120040,,19.0,,,https://www.vivino.com/valquejigoso-carpetano-garnacha/w/11316262?year=2019&price_id=31843204,14.95,,,ValquejigosoCarpetano,España,2019.0,4.114,1147.0,Great Value,,,vivino_historico_completo.csv,"ValquejigosoCarpetano Garnacha 2019Madrid, EspañaGreat Value4,1147 valoraciones14,95 €",,
2025-07-16 12:00:40,20250716_120040,,20.0,,,https://www.vivino.com/el-reventon-la-reina/w/12148142?year=2023&price_id=38750047,33.0,,,,España,2023.0,4.111,1119.0,,,,vivino_historico_completo.csv,"El ReventónLa Reina 2023Madrid, España4,1119 valoraciones33 €",,
2025-07-16 12:00:40,20250716_120040,,21.0,,,https://www.vivino.com/frontonio-supersonico-garnacha/w/4968370?year=2021&price_id=36112974,27.15,,,Bodegas,España,2021.0,4.19,196.0,Good Value,,,vivino_historico_completo.csv,"Bodegas FrontonioSupersónico Garnacha 2021Valdejalón, EspañaGood Value4,196 valoraciones27,15 €",,
2025-07-16 12:00:40,20250716_120040,,22.0,,,https://www.vivino.com/borsao-bodegas-tres-picos-garnacha/w/35374?year=2022&price_id=38974679,13.35,,,Borsao,España,2022.0,4.17,172.0,Great Value,,,vivino_historico_completo.csv,"Borsao BodegasTres Picos Garnacha 2022Campo de Borja, EspañaGreat Value4,172 valoraciones13,35 €",,
2025-07-16 12:00:40,20250716_120040,,23.0,,,https://www.vivino.com/herencia-altes-la-xalamera-terra-alta/w/6170276?year=2019&price_id=36324678,29.9,,,Herència,España,2019.0,4.15,153.0,Good Value,,,vivino_historico_completo.csv,"Herència AltésLa Xalamera 2019Terra Alta, EspañaGood Value4,153 valoraciones29,90 €",,
2025-07-16 12:00:40,20250716_120040,,24.0,,,https://www.vivino.com/aseginolaza-leunda-cuvee-las-santas/w/9648325?year=2022&price_id=37563720,22.35,,,Aseginolaza,España,2022.0,4.112,1128.0,Good Value,,,vivino_historico_completo.csv,"Aseginolaza & LeundaCuvée Las Santas 2022Navarra, EspañaGood Value4,1128 valoraciones22,35 €",,
2025-07-16 12:57:43,20250716_125646,Ribera del Duero,1.0,1.0,"MorcaGarnacha 2019Campo de Borja,EspañaGreat Value4,5265 valoraciones34,95 €",https://www.vivino.com/morca-garnacha/w/5248344?year=2019&price_id=29492416,34.95,,,MorcaGarnacha 2019Campo,Campo de Borja,2019.0,4.526,5.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:57:43,20250716_125646,Ribera del Duero,2.0,1.0,"Bodegas AtecaAtteca Armas Garnacha Old Vines 2021Calatayud,EspañaGreat Value4,4181 valoraciones34,20 €4,5Excelente opción muy recomendableIker Calderon (354 valoraciones)May 5, 2025503Cargar comentarios anteriores",https://www.vivino.com/bodegas-ateca-atteca-armas-garnacha-old-vines/w/1204799?year=2021&price_id=34022126,34.2,,,Bodegas AtecaAtteca,Calatayud,2021.0,4.418,1.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:57:43,20250716_125646,Ribera del Duero,3.0,1.0,"AtalayaAlaya Tierra 2022Almansa,EspañaAmazing Value!4,4410 valoraciones23,35 €",https://www.vivino.com/atalaya-almansa-alaya-tierra-almansa/w/3772025?year=2022&price_id=37783562,23.35,,,AtalayaAlaya Tierra,España,2022.0,4.441,,Amazing Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:57:43,20250716_125646,Ribera del Duero,4.0,1.0,"Ahorra7%MorcaGodina Garnacha 2022Campo de Borja,EspañaAmazing Value!4,4203 valoraciones18,50 €19,90 €",https://www.vivino.com/morca-godina-garnacha/w/5056642?year=2022&price_id=37554208,18.5,,,Ahorra7%MorcaGodina Garnacha,Campo de Borja,2022.0,4.42,3.0,Amazing Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:57:43,20250716_125646,Ribera del Duero,5.0,1.0,"MorcaGarnacha 2022Campo de Borja,EspañaGreat Value4,4114 valoraciones32,60 €",https://www.vivino.com/morca-garnacha/w/5248344?year=2022&price_id=38720217,32.6,,,MorcaGarnacha 2022Campo,Campo de Borja,2022.0,4.411,4.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:57:43,20250716_125646,Ribera del Duero,6.0,1.0,"MorcaGarnacha 2021Campo de Borja,EspañaGreat Value4,4247 valoraciones36,85 €",https://www.vivino.com/morca-garnacha/w/5248344?year=2021&price_id=35337191,36.85,,,MorcaGarnacha 2021Campo,Campo de Borja,2021.0,4.424,7.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:57:43,20250716_125646,Ribera del Duero,7.0,1.0,"Bodegas AtecaAtteca Armas Garnacha Old Vines 2022Calatayud,EspañaGreat Value4,43465 valoraciones36,70 €",https://www.vivino.com/bodegas-ateca-atteca-armas-garnacha-old-vines/w/1204799?year=2022&price_id=39124003,36.7,,,Bodegas AtecaAtteca,Calatayud,2022.0,4.4346,5.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:57:43,20250716_125646,Ribera del Duero,8.0,1.0,"Alto MoncayoGarnacha 2021Campo de Borja,EspañaGood Value4,3232 valoraciones34,90 €",https://www.vivino.com/alto-moncayo-garnacha/w/98782?year=2021&price_id=35645848,34.9,,,Alto MoncayoGarnacha,Campo de Borja,2021.0,4.323,2.0,Good Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:57:43,20250716_125646,Ribera del Duero,9.0,1.0,"AtalayaAlaya Tierra 2021Almansa,EspañaGreat Value4,31006 valoraciones31,95 €",https://www.vivino.com/atalaya-almansa-alaya-tierra-almansa/w/3772025?year=2021&price_id=33111856,31.95,,,AtalayaAlaya Tierra,España,2021.0,4.31,6.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:57:43,20250716_125646,Ribera del Duero,10.0,1.0,"Comando GRozas Vino de Pueblo 2023Madrid,EspañaGood Value4,259 valoraciones44,98 €",https://www.vivino.com/comando-g-rozas-vino-de-pueblo-comunidad-de-madrid/w/12134241?year=2023&price_id=38488243,44.98,,,Comando GRozas,Madrid,2023.0,4.25,9.0,Good Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:10,20250716_125646,Catalunya Moderna,1.0,11.0,"Comando GNavatalgordo 2023Madrid,EspañaGreat Value4,261 valoraciones41,76 €",https://www.vivino.com/comando-g-navatalgordo-comunidad-de-madrid/w/12166125?year=2023&price_id=38460435,41.76,,,Comando GNavatalgordo,Madrid,2023.0,4.26,1.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:10,20250716_125646,Catalunya Moderna,2.0,11.0,"Alto MoncayoVeraton Garnacha 2020Campo de Borja,EspañaGreat Value4,2621 valoraciones27,01 €",https://www.vivino.com/alto-moncayo-veraton-garnacha/w/98783?year=2020&price_id=37939554,27.01,,,Alto MoncayoVeraton,Campo de Borja,2020.0,4.262,1.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:10,20250716_125646,Catalunya Moderna,3.0,11.0,"EdetàriaFinca La Genuïna 2020Terra Alta,EspañaGreat Value4,2144 valoraciones39,30 €",https://www.vivino.com/edetaria-finca-la-genuina/w/4763676?year=2020&price_id=37486516,39.3,,,EdetàriaFinca,Terra Alta,2020.0,4.214,4.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:10,20250716_125646,Catalunya Moderna,4.0,11.0,"Parés BaltàGarnatxa Hisenda Miret 2021Penedès,EspañaGreat Value4,255 valoraciones27,40 €",https://www.vivino.com/pares-balta-garnatxa-hisenda-miret/w/1670099?year=2021&price_id=38072651,27.4,,,Parés BaltàGarnatxa,Penedès,2021.0,4.25,5.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:10,20250716_125646,Catalunya Moderna,5.0,11.0,"Alto MoncayoVeraton Garnacha 2021Campo de Borja,EspañaGood Value4,2206 valoraciones23 €",https://www.vivino.com/alto-moncayo-veraton-garnacha/w/98783?year=2021&price_id=37806466,23.0,,,Alto MoncayoVeraton,Campo de Borja,2021.0,4.22,6.0,Good Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:10,20250716_125646,Catalunya Moderna,6.0,11.0,"Castillo PereladaEmpordà Aires de Garbet 2020Empordà,EspañaGood Value4,263 valoraciones48,40 €",https://www.vivino.com/castillo-perelada-emporda-aires-de-garbet/w/3309635?year=2020&price_id=37143653,48.4,,,Castillo PereladaEmpordà,Empordà,2020.0,4.26,3.0,Good Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:10,20250716_125646,Catalunya Moderna,7.0,11.0,"AltavinsSelecció Red 2020Terra Alta,EspañaGood Value4,2132 valoraciones32,50 €",https://www.vivino.com/altavins-seleccio-red/w/7118207?year=2020&price_id=36811730,32.5,,,AltavinsSelecció Red,Terra Alta,2020.0,4.213,2.0,Good Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:10,20250716_125646,Catalunya Moderna,8.0,11.0,"Bodegas FrontonioParcela La Cerqueta Garnacha 2020Valdejalón,EspañaGood Value4,237 valoraciones54,20 €",https://www.vivino.com/frontonio-parcela-la-cerqueta-garnacha/w/9078244?year=2020&price_id=33482789,54.2,,,Bodegas FrontonioParcela,Valdejalón,2020.0,4.23,7.0,Good Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:10,20250716_125646,Catalunya Moderna,9.0,11.0,"BrecaBrega Garnacha 2020Calatayud,EspañaGood Value4,267 valoraciones32,90 €",https://www.vivino.com/breca-brega-garnacha/w/5526694?year=2020&price_id=36871459,32.9,,,BrecaBrega Garnacha,Calatayud,2020.0,4.26,7.0,Good Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:10,20250716_125646,Catalunya Moderna,10.0,11.0,"Pago Los BalancinesBarbas de gata 2018Extremadura,EspañaGood Value4,249 valoraciones30,78 €",https://www.vivino.com/pago-los-balancines-barbas-de-gata/w/8048744?year=2018&price_id=33586980,30.78,,,Pago Los,España,2018.0,4.24,9.0,Good Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:39,20250716_125646,Vinos Baratos €5-15,1.0,21.0,"MorcaFlor de Morca 2023Campo de Borja,EspañaAmazing Value!4,2320 valoraciones8,70 €",https://www.vivino.com/morca-flor-de-morca/w/5792926?year=2023&price_id=35810224,8.7,,,MorcaFlor,Campo de Borja,2023.0,4.232,,Amazing Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:39,20250716_125646,Vinos Baratos €5-15,2.0,21.0,"Bodegas CareFinca Bancales Viñas Viejas Garnacha 2021Cariñena,EspañaGreat Value4,1379 valoraciones12,66 €",https://www.vivino.com/bodegas-care-finca-bancales-vinas-viejas-garnacha/w/2427372?year=2021&price_id=38759603,12.66,,,Bodegas CareFinca,Cariñena,2021.0,4.137,9.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:39,20250716_125646,Vinos Baratos €5-15,3.0,21.0,"Bodegas AtecaAtteca Garnacha (Old Vines) 2021Calatayud,EspañaGreat Value4,1355 valoraciones12,65 €",https://www.vivino.com/bodegas-ateca-atteca-garnacha-old-vines/w/1183710?year=2021&price_id=37818400,12.65,,,Bodegas AtecaAtteca,Calatayud,2021.0,4.135,5.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:39,20250716_125646,Vinos Baratos €5-15,4.0,21.0,"Bodegas AtecaAtteca Garnacha (Old Vines) 2020Calatayud,EspañaGreat Value4,1608 valoraciones14,46 €",https://www.vivino.com/bodegas-ateca-atteca-garnacha-old-vines/w/1183710?year=2020&price_id=38449392,14.46,,,Bodegas AtecaAtteca,Calatayud,2020.0,4.16,8.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:39,20250716_125646,Vinos Baratos €5-15,5.0,21.0,"Bodegas Paco MuleroGarnacha 2021Calatayud,EspañaGreat Value4,191 valoraciones10,90 €",https://www.vivino.com/bodegas-paco-mulero-garnacha/w/8995715?year=2021&price_id=35422551,10.9,,,Bodegas Paco,Calatayud,2021.0,4.19,1.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:39,20250716_125646,Vinos Baratos €5-15,6.0,21.0,"BrecaGarnacha 2021Calatayud,EspañaGreat Value4,182 valoraciones14,10 €",https://www.vivino.com/breca-garnacha-calatayud/w/1370945?year=2021&price_id=38561559,14.1,,,BrecaGarnacha,Calatayud,2021.0,4.18,2.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:39,20250716_125646,Vinos Baratos €5-15,7.0,21.0,"ParticularGarnacha Viñas Centenarias 2022Cariñena,EspañaGreat Value4,12548 valoraciones14,80 €",https://www.vivino.com/particular-es-garnacha-vinas-centenarias/w/2338003?year=2022&price_id=38799328,14.8,,,ParticularGarnacha Viñas,Cariñena,2022.0,4.1254,8.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:39,20250716_125646,Vinos Baratos €5-15,8.0,21.0,"Pagos del MoncayoPrados Colección Garnacha 2021Campo de Borja,EspañaGreat Value4,1181 valoraciones14,90 €",https://www.vivino.com/pagos-del-moncayo-prados-coleccion-garnacha/w/5409799?year=2021&price_id=34084953,14.9,,,Pagos del,Campo de Borja,2021.0,4.118,1.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:39,20250716_125646,Vinos Baratos €5-15,9.0,21.0,"Vinos DivertidosCamino A Pardos Garnacha Viñas Viejas 80 Old Vines 2022Calatayud,EspañaGreat Value4,1384 valoraciones12,90 €",https://www.vivino.com/vinos-divertidos-camino-a-pardos-garnacha-vinas-viejas-80-old-vines/w/9894859?year=2022&price_id=39306606,12.9,,,Vinos DivertidosCamino,Calatayud,2022.0,4.138,4.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:58:39,20250716_125646,Vinos Baratos €5-15,10.0,21.0,"ValquejigosoCarpetano Garnacha 2019Madrid,EspañaGreat Value4,1147 valoraciones14,95 €",https://www.vivino.com/valquejigoso-carpetano-garnacha/w/11316262?year=2019&price_id=31843204,14.95,,,ValquejigosoCarpetano Garnacha,Madrid,2019.0,4.114,7.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,1.0,31.0,"Bodegas AragonesasTerroir Nabulé Garnacha 2019Campo de Borja,EspañaGood Value4,2194 valoraciones25,95 €",https://www.vivino.com/bodegas-aragonesas-terroir-nabule-garnacha/w/10090417?year=2019&price_id=38582029,25.95,,,Bodegas AragonesasTerroir,Campo de Borja,2019.0,4.219,4.0,Good Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,2.0,31.0,"Terra RemotaCamino 2022Empordà,EspañaGreat Value4,269 valoraciones18,45 €",https://www.vivino.com/terra-remota-camino/w/1222476?year=2022&price_id=38019580,18.45,,,Terra RemotaCamino,Empordà,2022.0,4.26,9.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,3.0,31.0,"Bodegas AragonesasFagus de Coto de Hayas Garnacha 2022Aragón,EspañaGreat Value4,260 valoraciones19,95 €",https://www.vivino.com/bodegas-aragonesas-fagus-de-coto-de-hayas-garnacha/w/1206543?year=2022&price_id=38167301,19.95,,,Bodegas AragonesasFagus,Aragón,2022.0,4.26,,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,4.0,31.0,"PuiggrosSentits Negres Vinyes Velles Garnatxa Negra 2017Cataluña,EspañaGreat Value4,231 valoraciones20 €",https://www.vivino.com/puiggros-sentits-negres-vinyes-velles-garnatxa-negra/w/1213863?year=2017&price_id=31602358,20.0,,,PuiggrosSentits Negres,Cataluña,2017.0,4.23,1.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,5.0,31.0,"Las PedrerasLos Arroyuelos 2023Castilla y León,EspañaGreat Value4,237 valoraciones22,50 €",https://www.vivino.com/las-pedreras-los-arroyuelos/w/9787667?year=2023&price_id=38807253,22.5,,,Las PedrerasLos,Castilla y León,2023.0,4.23,7.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,6.0,31.0,"Alto HorizonteAlto de la Cruz Garnacha 2021Madrid,EspañaGreat Value4,2255 valoraciones28,50 €",https://www.vivino.com/alto-horizonte-alto-de-la-cruz-garnacha/w/6910178?year=2021&price_id=36486174,28.5,,,Alto HorizonteAlto,Madrid,2021.0,4.225,5.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,7.0,31.0,"Ahorra16%Pago Los BalancinesBarbas de gata 2019Extremadura,EspañaGood Value4,2335 valoraciones29,50 €35,50 €",https://www.vivino.com/pago-los-balancines-barbas-de-gata/w/8048744?year=2019&price_id=38613422,29.5,,,Ahorra16%Pago Los,España,2019.0,4.233,5.0,Good Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
2025-07-16 12:59:07,20250716_125646,Vinos Medios €15-30,8.0,31.0,"Bodegas AragonesasFagus de Coto de Hayas Garnacha 2021Aragón,EspañaGreat Value4,1134 valoraciones19,78 €",https://www.vivino.com/bodegas-aragonesas-fagus-de-coto-de-hayas-garnacha/w/1206543?year=2021&price_id=39402050,19.78,,,Bodegas AragonesasFagus,Aragón,2021.0,4.113,4.0,Great Value,Tinto,Disponible,vivino_historico_diversificado.csv,,,
